ADRESSE_ID;ID_REMAX;PRIX;ADRESSE;ODONYMES;NUM_APPARTEMENT;CODE_POSTAL;CODE_REGION;REGION;ARRONDISSEMENT;NUM_CIVIQUE
1933;13680084;259000;10150 Place de l'Acadie;place;608;H4N 0C5;H4N;Montréal;Ahuntsic-Cartierville;10150
1934;22245720;489000;2070 Rue St-Hubert;rue;;H2L 3Z5;H2L;Central;Ville-Marie;2070
1945;10631177;299900;126 Boul. Hymus;boulevard;407;H9R 1E8;H9R;;Pointe-Claire;126
1946;9352969;1095000;2228-2230 Rue Augier;rue;;H2G 1E9;H2G;La Petite-Patrie;Rosemont/La Petite-Patrie;2228-2230
1947;13092186;749000;358 41e Avenue;41e avenue;;H8T 2G9;H8T;;Lachine;358
1948;16829149;275000;75 Rue McVey;rue;3;H8R 3T3;H8R;;LaSalle;75
1949;23491458;519400;6900 Boul. Newman;boulevard;1301;H8N 0C8;H8N;;LaSalle;6900
1950;15228906;329500;1015 Rue de l'Église;rue;203;H4G 2N7;H4G;;Verdun;1015
1951;14254748;229000;3127 Boul. LaSalle;boulevard;4;H4G 3J3;H4G;;Verdun;3127
1952;17084914;495000;4861 Boul. Lalande;boulevard;;H8Y 1V4;H8Y;;Pierrefonds;4861
1953;17709758;449000;13165 Rue Aragon;rue;;H9A 1C8;H9A;;Pierrefonds;13165
1954;16734459;335000;314 Rue Desmarteau;rue;302;H1L 6K4;H1L;Mercier;Mercier/Hochelaga-Maisonneuve;314
1766;11048528;172000;415 Rue des Hirondelles;rue;;G5L 8R7;G5L;Sainte-Odile;Rimouski;415
1769;23068468;112000;70 Rue St-Germain E.;rue;504;G5L 7K1;G5L;Sainte-Agnès/Saint-Germain;Rimouski;70
1767;22023616;669000;1086 Rue De Montbrun;rue;;J4B 5E4;J4B;;Boucherville;1086
1768;17496074;174900;105 Rue René-Philippe;rue;RJ04;J4R 2J9;J4R;;LeMoyne;105
1770;15499230;232500;605 Rue Lionel-Groulx;rue;;J6T 5W2;J6T;;Salaberry-de-Valleyfield;605
1771;12889963;152500;572-574 Rue Dufferin;rue;;J0B 3E0;J0B;;Stanstead - Ville;572-574
1772;9435572;299000;8 Rue Church;rue;;J0B 3E2;J0B;;Stanstead - Ville;8
1774;16140243;239000;1429-1431 Rue St-André;rue;;J1H 2S3;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;1429-1431
1775;9834045;235000;309-311 Rue Mont-Plaisant;rue;;J1E 2A6;J1E;;Sherbrooke-Est;309-311
1776;27505317;549000;805-807 Rue Bowen;rue;;J1X 1C9;J1X;;Magog;805-807
1777;13701798;89900;93Z-95Z Rue du Curé-LaRocque;rue;;J1C 0T2;J1C;Sherbrooke;Brompton;93Z-95Z
1778;25453384;264900;130-136 Rue St-Georges;rue;;J1S 2V0;J1S;;Windsor;130-136
1779;12550019;365000;425 Rue Wood;rue;;J1J 2X9;J1J;Sherbrooke;Jacques-Cartier;425
1780;15933651;285000;1609-1615 Rue de l'Ontario;rue;;J1J 3T1;J1J;Sherbrooke;Jacques-Cartier;1609-1615
1781;21959843;269000;970 Boul. Jacques-Cartier N.;boulevard;;J1J 3A5;J1J;Sherbrooke;Jacques-Cartier;970
1782;11928243;229000;824-830 Boul. Queen-Victoria;boulevard;;J1H 3R8;J1H;Sherbrooke;Jacques-Cartier;824-830
1784;16096619;318000;33Z-35Z Ch. des Pères;chemin;;J1X 7Y7;J1X;;Magog;33Z-35Z
1785;13513621;220000;50-50A Rue Queen;rue;;J1M 1H9;J1M;Sherbrooke;Lennoxville;50-50A
1786;12125141;449000;151-157 Rue Tarrant;rue;;J1X 3P1;J1X;;Magog;151-157
1787;26140931;499900;548-558 Rue King E.;rue;;J1G 1B5;J1G;;Sherbrooke-Est;548-558
1788;13869160;359000;51-55 Rue des Tisserands;rue;;J1X 1X9;J1X;;Magog;51-55
1789;10431658;410000;6072-6074 Ch. de St-Élie;chemin;;J1R 0L1;J1R;;Saint-Élie-d'Orford;6072-6074
1790;21260596;164900;28-32 Rue St-Patrice O.;rue;;J1X 1V9;J1X;;Magog;28-32
1773;10379335;239000;253-257 Rue Alexandre;rue;;J1H 4S8;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;253-257
1783;22565594;430000;59 Rue de la Station;rue;;J0B 3A0;J0B;;Sawyerville;59
1955;20282331;730000;190 Rue St-Paul;rue;;H9H 3A7;H9H;Sainte-Geneviève;L'Île-Bizard/Sainte-Geneviève;190
1956;23525303;85000;100 Rue Harris;rue;;H9E 1L3;H9E;L'Île-Bizard;L'Île-Bizard/Sainte-Geneviève;100
1957;16326751;1050000;94 Rue Ste-Thérèse;rue;5;H2Y 3V5;H2Y;Vieux-Montréal;Ville-Marie;94
1958;13872155;159000;14105 Rue Prince-Arthur;rue;202;H1A 1A8;H1A;;Pointe-aux-Trembles;14105
1959;19461518;195000;10673 Boul. St-Vital;boulevard;;H1H 4T2;H1H;;Montréal-Nord;10673
1960;15586133;324900;12000 Rue Poincaré;rue;25;H3L 3M2;H3L;Montréal;Ahuntsic-Cartierville;12000
1961;26793541;529000;10590 Rue Meilleur;rue;;H3L 3K3;H3L;Montréal;Ahuntsic-Cartierville;10590
1962;10635470;649000;6645 Rue Chatelain;rue;;H1T 2L1;H1T;Nouveau-Rosemont;Rosemont/La Petite-Patrie;6645
1963;23481033;524900;9171 Av. Émile-Legault;avenue;;H1K 4Y6;H1K;;Anjou;9171
1964;10084946;339000;109 Rue Charlotte;rue;302;H2X 1M2;H2X;Central;Ville-Marie;109
1965;23984001;539000;4692 Rue Chambord;rue;;H2J 3M7;H2J;;Plateau Mont-Royal;4692
1966;20172770;439000;1410 Rue Pauline-Julien;rue;102;H2J 4G5;H2J;;Plateau Mont-Royal;1410
1969;19169252;299000;3724 Rue Evelyn;rue;;H4G 1P6;H4G;;Verdun;3724
1970;14164340;639900;4959 Rue Jean-Talon O.;rue;417;H4P 0B8;H4P;;Côte-des-Neiges;4959
1972;11305198;639000;12655 Av. Gabriel-Voisin;avenue;;H1E 3W9;H1E;;Rivière-des-Prairies;12655
1971;24414458;389000;12590 39e Avenue (R.-d.-P.);39e avenue;;H1E 2E2;H1E;;Rivière-des-Prairies;12590
1973;12833469;239000;11111 Rue Meighen;rue;5;H8Y 3H7;H8Y;;Pierrefonds;11111
1974;28193197;545000;47 Rue Fredmir;rue;;H3Z 2A4;H3Z;;Dollard-des-Ormeaux;47
1975;9589688;419000;8101 Rue Gustave-Bleau;rue;;H1L 1G2;H1L;Mercier;Mercier/Hochelaga-Maisonneuve;8101
1976;14687965;299000;5387 Rue Duchesneau;rue;;H1K 0J9;H1K;Mercier;Mercier/Hochelaga-Maisonneuve;5387
2013;26811021;259000;2552 Rue Riviera;rue;;H7R 2E7;H7R;;Laval-Ouest;2552
2018;17774080;235000;256 5e Avenue;5e avenue;;J0N 1P0;J0N;;Sainte-Marthe-sur-le-Lac;256
2019;13884541;239900;592 Rue Beaucage;rue;;J7E 2K4;J7E;;Sainte-Thérèse;592
1967;13937866;399000;5947 Rue Louis-Hémon;rue;;H2G 2K5;H2G;La Petite-Patrie;Rosemont/La Petite-Patrie;5947
1968;15848125;739000;828 Av. Querbes;avenue;402;H2V 3X3;H2V;;Outremont;828
2014;28904545;875000;6665 Rue Corelli;rue;;J4Z 0C9;J4Z;;Brossard;6665
2015;17659054;255000;52 Rue de Beaupré;rue;;J6R 2N4;J6R;Rive-Sud;Mercier;52
2016;14455503;1100000;504 Rue de la Tour-Rouge;rue;;J3H 0B7;J3H;;Mont-Saint-Hilaire;504
2017;16118670;595000;461 Rue Lakeview;rue;;J0P 1H0;J0P;;Hudson;461
2020;12028352;369900;81 Boul. Caza;boulevard;;J7V 8P6;J7V;;Notre-Dame-de-l'Île-Perrot;81
2021;13387736;624500;40 Rue Alfred-DesRochers;rue;;J7V 8P6;J7V;;Notre-Dame-de-l'Île-Perrot;40
1791;19977794;319900;120-128 Rue Bellevue;rue;;J0B 3H0;J0B;;Waterville;120-128
1792;26115372;164900;32-34 Rue Lambert;rue;;J0A 1A0;J0A;Danville;Danville;32-34
1793;13074006;414500;86-94 Rue du Curé-LaRocque;rue;;J1C 1A1;J1C;Sherbrooke;Brompton;86-94
1794;23785759;329500;761-765 Rue de la Rivière;rue;;J0B 1W0;J0B;;Sainte-Catherine-de-Hatley;761-765
1795;25516980;214900;1077-1079 Rue Larocque;rue;;J1H 4R7;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;1077-1079
1796;20020486;179000;1101-1103 Rue Maple;rue;;J1H 1A5;J1H;Sherbrooke;Jacques-Cartier;1101-1103
1797;25127779;274000;12-14 Rue Massawippi;rue;;J1M 1L1;J1M;Sherbrooke;Lennoxville;12-14
1798;19806999;975000;767-769 Rue Principale;rue;;J0E 1P0;J0E;;Eastman;767-769
1799;25705691;105000;287-297 Rue Dufferin;rue;;J0B 3E2;J0B;;Stanstead - Ville;287-297
1800;18055909;3800000;950 Rue du Fédéral;rue;;J1H 5A7;J1H;;Sherbrooke-Est;950
1801;25466573;174900;20-22 Rue Greenlay N.;rue;;J1S 2K2;J1S;Greenlay;Windsor;20-22
1685;21282166;289000;355 Rue Hurteau;rue;105;H9G 2L7;H9G;;Dollard-des-Ormeaux;355
1579;19533866;1299000;2737 Rue des Outardes;rue;;H4R 0H5;H4R;;Saint-Laurent;2737
1686;26535970;124900;107 83e Avenue;83e avenue;;H1A 5N9;H1A;;Pointe-aux-Trembles;107
1586;19605540;279900;13249Z Rue Colette-Bonheur;rue;;H1A 5G9;H1A;;Pointe-aux-Trembles;13249Z
1588;23632425;279900;13249 Rue Colette-Bonheur;rue;;H1A 5G9;H1A;;Pointe-aux-Trembles;13249
1655;20299440;399000;10823 Av. de Rome;avenue;;H1H 4P3;H1H;;Montréal-Nord;10823
1580;13162852;248000;1600 Rue Robert-Charbonneau;rue;301;H4N 2Y1;H4N;Montréal;Ahuntsic-Cartierville;1600
1641;12475352;322700;4216 Place Guillet;place;;H1X 3L4;H1X;Shop Angus;Rosemont/La Petite-Patrie;4216
1644;10748241;399900;5150 Rue Buchan;rue;4303;H4P 0A9;H4P;;Côte-des-Neiges;5150
1633;18717532;649000;11519 Av. Fernand-Gauthier;avenue;;H1E 0B6;H1E;;Rivière-des-Prairies;11519
1630;19083876;349900;7705 Rue Sherbrooke E.;rue;707;H1L 6S7;H1L;Mercier;Mercier/Hochelaga-Maisonneuve;7705
1628;21055315;425000;8635 Rue Lajeunesse;rue;523;H2P 0B5;H2P;Villeray;Villeray/Saint-Michel/Parc-Extension;8635
1619;25845616;299000;4580 Rue Hochelaga;rue;7;H1V 1C5;H1V;Hochelaga-Maisonneuve;Mercier/Hochelaga-Maisonneuve;4580
1637;19096881;329000;5610 Rue des Roses;rue;;H1G 1W2;H1G;;Montréal-Nord;5610
1618;28148547;359900;1046 Place Pierre-Dupaigne;place;;H2M 2S5;H2M;Montréal;Ahuntsic-Cartierville;1046
1347;9352768;324900;277 Rue Annie;rue;;J0N 1P0;J0N;;Sainte-Marthe-sur-le-Lac;277
1556;20905394;345000;4540 Boul. St-Joseph;boulevard;2;H8T 3P1;H8T;;Lachine;4540
1584;27598289;239800;7494 Rue Joseph-Morin;rue;203;H1E 0A9;H1E;;Rivière-des-Prairies;7494
1684;23729981;479000;4487 Rue Kingston;rue;;H9A 2T5;H9A;;Pierrefonds;4487
1370;23874650;575000;11 Place de Triaucourt;place;;J6Z 4K2;J6Z;;Lorraine;11
1941;19516972;410000;2018 Rue Richardson;rue;203;H3K 1G7;H3K;;Pointe-Saint-Charles;2018
1942;11247439;169900;1760 Boul. St-Jean-Baptiste;boulevard;;H1B 5N8;H1B;;Pointe-aux-Trembles;1760
1943;9758682;175000;6715 Boul. Maurice-Duplessis;boulevard;305;H1G 1Z5;H1G;;Montréal-Nord;6715
1944;24254560;797000;12521 Rue Ranger;rue;;H4J 2L7;H4J;Montréal;Ahuntsic-Cartierville;12521
1802;28902776;309000;3667-3681 Rue Laviolette;rue;;G6B 1V3;G6B;;Lac-Mégantic;3667-3681
1803;11215328;232500;217 Boul. Jacques-Cartier N.;boulevard;;J1J 3A2;J1J;Sherbrooke;Jacques-Cartier;217
1804;19728173;389000;716-724 Rue de Westmount;rue;;J1H 2S6;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;716-724
1805;22659275;130000;186-192 Rue St-Pierre;rue;;J0B 1R0;J0B;;East Angus;186-192
1806;9080098;188000;177Z-179Z Rue Maple;rue;;J1A 1C6;J1A;;Coaticook;177Z-179Z
1935;10192164;644900;19 Rue Erinmore;rue;;H9H 3V7;H9H;;Kirkland;19
1936;17834653;550000;174 Rue Beaulieu (Ste-Geneviève);rue;;H9H 3A3;H9H;Sainte-Geneviève;L'Île-Bizard/Sainte-Geneviève;174
1937;24196083;649000;1200 Rue St-Alexandre;rue;704;H3B 3H5;H3B;Centre-Ouest;Ville-Marie;1200
1939;28470793;289000;7721 Rue Louis-Quilico;rue;202;H1S 0A3;H1S;;Saint-Léonard;7721
1938;24773394;429000;9070 Rue Chenet;rue;;H1P 2H7;H1P;;Saint-Léonard;9070
1940;15051542;2198000;3660 Rue Pierre-Daviault;rue;;H4R 0B4;H4R;;Saint-Laurent;3660
2027;22991975;239000;2290 Rue Denault;rue;;J1K 1H5;J1K;Sherbrooke Mont-Bellevue;Mont-Bellevue;2290
2029;16195368;375000;2345 Rue du Havre;rue;;J1X 5R9;J1X;;Magog;2345
2030;28145743;339000;915 Rue Worthington;rue;;J1H 3V1;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;915
2031;15479802;318000;33-35 Ch. des Pères;chemin;;J1X 7Y7;J1X;;Magog;33-35
2034;20267628;595000;345 Rue Séguin;rue;;J0B 2C0;J0B;;North Hatley;345
2035;23935647;259000;111 Ch. du Lac-d'Argent;chemin;;J0E 1P0;J0E;;Eastman;111
2036;17539842;589000;500 Av. des Oréades;avenue;;J1X 0B1;J1X;;Magog;500
2037;21280000;169900;1530 Rue St-Louis;rue;;J1H 4P6;J1H;Sherbrooke Mont-Bellevue;Mont-Bellevue;1530
2038;12010039;285000;62 Rue Principale;rue;;J0B 3E5;J0B;;Stanstead - Ville;62
2039;25185378;235000;1963 Rue Prospect;rue;;J1J 4C9;J1J;Sherbrooke;Jacques-Cartier;1963
2040;16248330;199000;665 Rue Poulin;rue;;G0Y 1C0;G0Y;;Lac-Drolet;665
2043;23168732;169000;117 Route 108;route;;G0Y 1L0;G0Y;;Saint-Romain;117
2044;26350311;549000;805Z-807Z Rue Bowen;rue;;J1X 1C9;J1X;;Magog;805Z-807Z
2045;20961218;459900;780 Rue de la Rivière;rue;;J0B 1W0;J0B;;Sainte-Catherine-de-Hatley;780
2047;18918160;319000;955 Ch. Smith;chemin;;J0B 2C0;J0B;;Hatley - Canton;955
2048;27756104;319000;5 Rue du Bruant-des-Marais;rue;5;J1X 7S5;J1X;;Magog;5
2049;27106752;299000;5 Rue du Bruant-des-Marais;rue;2;J1X 7S5;J1X;;Magog;5
2050;15000494;299000;5 Rue du Bruant-des-Marais;rue;3;J1X 7S5;J1X;;Magog;5
2051;11138340;329000;5 Rue du Bruant-des-Marais;rue;4;J1X 7S5;J1X;;Magog;5
2052;15596742;329000;2578 Rue de Troyes;rue;;J1K 1W9;J1K;Sherbrooke Mont-Bellevue;Mont-Bellevue;2578
2053;27892669;249900;107 Rue Desrivières;rue;;J0A 1G0;J0A;;Saint-Camille;107
2054;11649663;399500;3495 Rue de l'Oiselet;rue;;J1H 0B2;J1H;Sherbrooke;Jacques-Cartier;3495
2055;18386265;219000;180 Rue du Collège;rue;;J0B 1A0;J0B;;Ascot Corner;180
2056;25837105;198000;1836 Rue du Chèvrefeuille;rue;;J1E 0J5;J1E;Sherbrooke;Fleurimont;1836
2057;16939242;439000;1335 Rue du Vice-Roi;rue;;J1E 4L5;J1E;Sherbrooke;Fleurimont;1335
2058;16710904;299000;901 Ch. Robert-Savage;chemin;;J0E 2J0;J0E;;Stukely-Sud;901
2059;19795246;329000;132 Rue Martin;rue;;J0E 1P0;J0E;;Eastman;132
2060;24626550;209000;656 Rue Ste-Julie;rue;;J1R 0V9;J1R;;Saint-Élie-d'Orford;656
2061;17882915;649000;7380 Ch. du Lac;chemin;;J0B 4B0;J0B;;Hatley - Municipalité;7380
2062;27622646;185000;4 Rue des Bouleaux;rue;;J0B 4B0;J0B;;Hatley - Municipalité;4
2063;22802268;0;1027-1045 Route Bolton Pass;route;;J0E 1J0;J0E;;Bolton-Est;1027-1045
2065;14815203;449000;317 Ch. de Montréal;chemin;;J0B 2B0;J0B;;Melbourne;317
2066;26810461;164500;860 Rue de l'Ontario;rue;;J1J 3S2;J1J;Sherbrooke;Jacques-Cartier;860
2067;23857844;174900;1243 Rue de Providence;rue;;J1E 3K6;J1E;Sherbrooke;Fleurimont;1243
2069;26381115;190000;1592 Route 263;route;;G0Y 1J0;G0Y;;Sainte-Cécile-de-Whitton;1592
2070;26358596;299000;3930 Rue Monseigneur-Moisan;rue;;J1L 2B9;J1L;Sherbrooke;Jacques-Cartier;3930
2071;16705282;225000;3245 Rue Iberville;rue;;J1K 1W6;J1K;Sherbrooke Mont-Bellevue;Mont-Bellevue;3245
2072;9460358;179900;47 Rue Blais;rue;;J0B 1A0;J0B;;Ascot Corner;47
2073;27405663;1100000;192 Ch. Alfred-DesRochers;chemin;;J1X 6J4;J1X;;Orford;192
2074;16924192;225000;6015 Route 143;route;;J1H 3B0;J1H;;Waterville;6015
2068;18856856;118000;150 Rue du Curé-Mauger;rue;;J0B 2X0;J0B;;Saint-Mathias;150
2046;20419236;135000;231 Ch. Gosselin;chemin;;G0Y 1C0;G0Y;;Lac-Drolet;231
2064;24918468;127900;2652 11e Rang;11e rang;;J0E 1W0;J0E;;Lawrenceville;2652
2076;19772442;424900;3280 Rue de la Rocaille;rue;;J1N 4K7;J1N;;Rock Forest;3280
1513;19266324;179000;150Z-152Z Rue du Curé-Mauger;rue;;J0B 2X0;J0B;;Saint-Mathias;150Z-152Z
1119;9127673;219000;4278 Boul. de l'Université;boulevard;;J1N 2V9;J1N;;Rock Forest;4278
1185;9744225;249900;205 Ch. du Lac;chemin;;J0A 1A0;J0A;Danville;Danville;205
1329;20827312;524900;376 Rue Argenteuil;rue;;J1N 2S6;J1N;;Rock Forest;376
1410;9110250;849000;4120 Ch. Magog;chemin;;J0B 2C0;J0B;;North Hatley;4120
1466;18085454;329000;346 Ch. Southière;chemin;;J1X 0V7;J1X;;Magog;346
1464;17928534;237500;284 Rue Wood;rue;;J1J 2X6;J1J;Sherbrooke;Jacques-Cartier;284
1569;18637701;199000;1066 Rue de l'Habitat;rue;;J1H 6H9;J1H;Sherbrooke Ascot;Mont-Bellevue;1066
1733;20023343;199000;228 3e Avenue;3e avenue;;J1G 2J7;J1G;;Sherbrooke-Est;228
2077;12848729;139900;1360 Av. des Bois;avenue;;J0Y 1Z0;J0Y;;Malartic;1360
2078;23801961;279900;692 Place des Lilas;place;;J9T 3S1;J9T;;Amos;692
2079;26332974;199900;56 Ch. du Lac-Legendre;chemin;;J0Y 1A0;J0Y;;La Corne;56
2080;9532270;150000;Ch. de la Rivière O.;de;;J0Z 2B0;J0Z;;Gallichan;Ch.
2081;26003801;197900;342-344 4e Avenue E.;4e avenue;;J9T 1E1;J9T;;Amos;342-344
2082;12802604;228800;32 Rue Cloutier;rue;;J9T 4J5;J9T;;Amos;32
2083;28773543;269000;100 Route 113 N.;route;;J0Y 2M0;J0Y;;Senneterre - Paroisse;100
2084;11938098;115000;1026 Ch. des 4e-et-5e-Rangs;chemin;;J0Y 1L0;J0Y;;Lac-Chicobi;1026
2085;13463152;335500;158 Rue Dufresne;rue;;J9P 4S9;J9P;Val-d'Or centre-ville;Val-d'Or;158
2086;19893534;167000;120 Rue Cormier;rue;;J9P 2B7;J9P;Val-d'Or centre-ville;Val-d'Or;120
2087;23720634;69000;358 1er-et-2e Rang O.;1er-et-2e rang;;J0Y 1S0;J0Y;;La Morandière;358
2088;23259898;385000;281 Boul. Mercier;boulevard;;J9T 2P2;J9T;;Amos;281
2089;28873250;294900;692 Rue des Cyprès;rue;;J9T 3J7;J9T;;Amos;692
2090;20023394;182000;524 Av. Dufault;avenue;;J9X 4E4;J9X;;Rouyn-Noranda;524
2091;11999802;359000;133 Rue Jean-Pierre;rue;;J9P 0C1;J9P;Val Senneville;Val-d'Or;133
2092;11760897;189000;891 Rue des Merisiers;rue;;J9T 3C4;J9T;;Amos;891
2093;12519339;178000;1748 Rue Le Marquis;rue;;J9P 4T9;J9P;Val-d'Or centre-ville;Val-d'Or;1748
2094;20080858;349000;121 Rue Cotnoir;rue;;J0Z 1Y0;J0Z;Évain;Rouyn-Noranda;121
2095;21598235;259500;301 Rue Trudel;rue;;J9T 3R6;J9T;;Amos;301
2096;16030259;267000;118 Ch. de Val-des-Vents;chemin;;J9P 0C3;J9P;Val Senneville;Val-d'Or;118
2097;12045747;289000;594 Ch. du Lac-La Motte;chemin;;J0Y 1T0;J0Y;;La Motte;594
2098;28924094;120000;110 Av. Douay;avenue;;J9T 4K2;J9T;;Amos;110
2099;20040060;199000;92 Rue Germain;rue;;J9T 4J4;J9T;;Amos;92
2100;11569038;239500;72 6e Avenue O.;6e avenue;;J9T 1N6;J9T;;Amos;72
2101;28347205;330000;129 Ch. du Lac-Lamotte;chemin;;J0Y 1M0;J0Y;;Saint-Mathieu-d'Harricana;129
2102;16174787;229500;321 Rue Taschereau;rue;;J9T 2A1;J9T;;Amos;321
2103;16179721;224900;19 6e-et-7e Rang O.;6e-et-7e rang;;J0Y 1V0;J0Y;;Landrienne;19
2104;28385623;149000;330 Av. Nadon;avenue;;J9X 6H1;J9X;;Rouyn-Noranda;330
2105;27575640;43000;6010 Ch. des Gélinottes;chemin;;J9Y 0E1;J9Y;Destor;Rouyn-Noranda;6010
2106;9555288;109500;803 Rue de la Source;rue;A;J0Y 1W0;J0Y;;Launay;803
2107;13159340;139500;803 Rue de la Source;rue;B;J0Y 1W0;J0Y;;Launay;803
2108;20580619;70000;410 6e Rue O.;6e rue;;J0Y 2M0;J0Y;;Senneterre - Ville;410
2109;9047507;134900;119 Rue des Bouleaux;rue;;J0Y 1X0;J0Y;;Lebel-sur-Quévillon;119
2110;14429330;330000;397 Boul. Sabourin;boulevard;;J9P 5B2;J9P;Val-d'Or centre-ville;Val-d'Or;397
2111;11033238;222500;891 Rue des Sorbiers;rue;;J9T 3G7;J9T;;Amos;891
2112;28014980;154900;352 4e Avenue E.;4e avenue;;J9T 1E1;J9T;;Amos;352
2113;9180189;219000;701 5e Rue O.;5e rue;;J9T 2S9;J9T;;Amos;701
2114;12421326;109000;1121 Ch. des Cèdres;chemin;;J0Z 2X0;J0Z;Montbeillard;Rouyn-Noranda;1121
2115;26045968;584000;102 Ch. du Lac-Figury;chemin;;J0Y 1M0;J0Y;;Saint-Mathieu-d'Harricana;102
2075;18123753;113000;1025 Rue Favreau;rue;;J1N 2M1;J1N;;Rock Forest;1025
1732;25707738;105000;1684 Route 263;route;;G0Y 1J0;G0Y;;Sainte-Cécile-de-Whitton;1684
2116;9655379;489000;170 Rue Cadillac;rue;;J9P 2J4;J9P;Val-d'Or centre-ville;Val-d'Or;170
2117;21089595;160900;866 Route 111;route;;J0Y 1W0;J0Y;;Launay;866
2118;15520553;46000;218 Route 386;route;;J0Y 2M0;J0Y;;Senneterre - Paroisse;218
2119;23669546;335000;1280 Boul. Témiscamingue;boulevard;;J9Y 0G4;J9Y;;Rouyn-Noranda;1280
2120;24167575;259900;1677 Boul. Forest;boulevard;;J9P 5B5;J9P;Val-d'Or centre-ville;Val-d'Or;1677
2121;28471862;99500;503 Route 111;route;;J0Y 1W0;J0Y;;Launay;503
2122;21098542;195500;477 5e-et-6e Rang O.;5e-et-6e rang;;J0Y 1S0;J0Y;;La Morandière;477
2123;17559136;239999;671 Rue des Sapins;rue;;J9T 3L5;J9T;;Amos;671
2124;20256737;324500;176 Rue des Rocailles;rue;;J9T 3A3;J9T;;Amos;176
2125;12667606;74500;577 7e Avenue;7e avenue;;J0Y 1A0;J0Y;;Barraute;577
2126;11676136;219500;692-694 2e Avenue O.;2e avenue;;J9T 1S8;J9T;;Amos;692-694
2127;25848056;269000;1773 Place Cartman;place;;J9P 5Z4;J9P;Val-d'Or centre-ville;Val-d'Or;1773
2128;16737651;249000;42 Rue Carignan;rue;;J9T 4H1;J9T;;Amos;42
2129;28783401;298000;01 Route 111;route;;J9P 0C1;J9P;Vassan;Val-d'Or;01
2130;25818551;159900;10 Rue Pomerleau;rue;;J0Y 1G0;J0Y;;Saint-Félix-de-Dalquier;10
2131;18384805;419000;1433 Av. Granada;avenue;;J9Y 1G8;J9Y;;Granada;1433
2132;26068498;339000;63 Rue Guay;rue;;J9P 4Z8;J9P;Val-d'Or centre-ville;Val-d'Or;63
2133;16854873;274900;211 Rue Gourd;rue;;J9T 3V3;J9T;;Amos;211
2134;22656518;155000;4656 Route 111 O.;route;;J9T 3A3;J9T;;Amos;4656
2135;18312582;189000;672 Rue des Chênes;rue;;J9T 3R1;J9T;;Amos;672
2136;20783633;205000;178 Rue Laprairie;rue;;J9P 4N7;J9P;Dubuisson;Val-d'Or;178
2137;27654960;189000;241 1re Rue E.;1re rue;;J9T 2G3;J9T;;Amos;241
2138;10866048;59900;1178 Ch. du Lac-Delaas;chemin;;J0Z 1B0;J0Z;Arntfield;Rouyn-Noranda;1178
2139;27702633;190000;421Z-423Z 9e Rue O.;9e rue;;J9T 2Z5;J9T;;Amos;421Z-423Z
2140;24552554;169000;310 Av. Larivière;avenue;;J9X 4H6;J9X;;Rouyn-Noranda;310
2141;16825309;175000;173 Ch. du Lac-Davy;chemin;;J0Y 2S0;J0Y;;Trécesson;173
2142;10278249;149000;420 Route de la Mer;route;;G0J 2L0;G0J;;Sainte-Flavie;420
2143;14670060;264900;1574 Rue Principale;rue;;G0L 1J0;G0L;;Pohénégamook;1574
2144;27236613;124500;32 Rue du Givre;rue;;G5N 5C6;G5N;Sainte-Blandine/Mont-Lebel;Rimouski;32
2145;27254928;75000;1215 Rue Ménard;rue;;G5H 3P3;G5H;;Mont-Joli;1215
2146;27323499;79500;70 Rue St-Germain E.;rue;310;G5L 7K1;G5L;Sainte-Agnès/Saint-Germain;Rimouski;70
2147;24794353;79000;459 Rue Richard;rue;;G5L 1K3;G5L;Rimouski-Est;Rimouski;459
2148;22683552;299000;17 1er Rang;1er rang;;G0J 2Z0;G0J;;Saint-Moïse;17
2149;16252546;180000;39 Ch. de l'Anse-à-Frédéric;chemin;;G0L 4C0;G0L;;Saint-Simon;39
2150;25927455;89900;171 Av. Fraser;avenue;;G4W 3H4;G4W;;Matane;171
2151;24380567;249900;495-499 Av. St-Jérome;avenue;;G4W 3B8;G4W;;Matane;495-499
2152;26832140;179000;88 Rue Montcalm;rue;;G5R 4M3;G5R;;Rivière-du-Loup;88
2153;18398014;235000;570 Rue De Montmagny;rue;;G5N 1J3;G5N;Nazareth;Rimouski;570
2154;11362404;49500;169 Ch. du Lac;chemin;;G0L 3R0;G0L;;Saint-Juste-du-Lac;169
2155;21011996;29900;445 Route Bellevue E.;route;;G0J 1T0;G0J;;Les Méchins;445
2156;21159029;140000;402 Rue de Gaspé;rue;;G4W 2J1;G4W;;Matane;402
2157;11486481;169000;300Z 2e-et-3e Rang O.;2e-et-3e rang;;G0K 1C0;G0K;;Les Hauteurs;300Z
2158;27616788;255000;175Z Rg Massé;rang;;G0J 2H0;G0J;;Sainte-Jeanne-d'Arc;175Z
2159;24209150;69000;4 Rue Millier;rue;;G0J 3K0;G0J;;Sayabec;4
2160;13170242;299000;565 Rue de l'Albatros;rue;;G5M 1S1;G5M;Pointe-au-Père;Rimouski;565
